NUCB2	-0.633163498825602
LSR	0.0535268168164647
ENO1	1.14942899150947
ENO1	1.03770255000798
SLC25A5	0.606196754596702
TRPM4	0.571356060887135
ANO1	0.212881906819853
ANK3	0.375002161908797
EPS8	-1.10623488510805
EPS8L3	-0.0505197545386891
PKP3	0.169720667933648
KRT8	0.262379711425924
ANKRD39	0.482189283461668
LYN	0.449056455632293
LYN	0.222095594198301
KLC2	0.17577689135688
PAG1	0.578904798680905
PKM	0.522078176932712
ACTR3	0.240842140167503
DSP	0.31932813425447
SHB	-0.00894981225499015
TNS1	0.647336526635213
WDR1	0.774162355906827
TSPAN6	0.33021948525279
EPS8L3	-0.310378692488477
TMEM192	0.130593370451246
PHPT1	0.677620937740846
LIME1	0.135288445745525
MYH9	0.296465384551425
LHPP	0.42959078921141
GCHFR	0.299355834984718
LAMTOR1	-0.0934522637209351
NDUFB9	0.479703750446617
ALDH1A1	0.444398000746247
DNAJC5	0.17509899885771
SDC4	0.251697973363798
CANX	0.363741380444183
IRS2	0.254240169970596
ERBIN	0.570474536057189
PARD3B	0.531162064500988
RAB13	0.504103045420239
GPRC5A	-0.988680652286564
BAIAP2L1	0.341799724616103
HSPD1	0.0378008880223143
HSPD1	0.191013659536469
PFN1	0.4039975298726
PGAM1	0.348018622280277
TNS1	0.477274511765739
SNX18	0.940485336829851
FRK	-0.64177468568564
FRK	0.0472572854410879
NEDD9	0.269916296691922
BAIAP2L1	-0.0564280227695596
PARD3B	0.871849802624806
FAM20B	-0.544650075181131
EHD1	0.0891497748083774
SHB	0.0964340064830657
FLNB	0.388636709422913
PLEKHA7	0.413801898095259
DAB2	0.200340427157267
PIK3C2A	0.279150009282547
DLG3	1.06612734410738
AFAP1L2	0.0456856324358911
YES1	0.423231104984318
LSR	-1.43221348627146
ESYT1	-0.230101188874425
PIK3R1	0.51254682279744
PIK3R2	0.0980854749739279
GLUD1	-0.152963156512171
MUC13	-1.09445158755403
ARPC3	0.671185047442259
MUC1	0.614398250194969
MUC1	1.01075380214518
MUC1	0.280401768872319
MUC1	0.755437612033132
MUC1	0.309800743215195
MUC1	0.691950223313534
MUC1	0.530285882484291
SSBP1	-0.255865810257941
ARG1	1.39923213118258
RPS12	0.907167981635497
EML4	0.475536143546401
PARD3	0.0534533184183236
SLC12A2	0.128725612947949
DLG1	0.67450537383421
PRKCD	0.435621080788008
ITGB4	-0.104581089722113
KCTD12	0.687436327865181
PRAG1	0.519959168332713
SPTBN1	0.0596728028964425
ATP5F1A	0.0407266721024638
ATP5F1A	0.0750871362280742
TLN2	0.222398543142724
HSPA4	0.18255851745931
LYN	-0.0326195819474892
LYN	0.0508308990842391
ARG1	1.13437799923049
KCTD12	0.414796942185641
IST1	-0.328496003528977
EPHB4	-0.164972105872451
EPHB4	0.451628484233709
BAIAP2L1	0.113942565375427
LYN	0.342830382066843
RIN1	0.214768644179154
DSP	0.564896626571792
SPTBN1	0.0113857512504004
SHC1	0.0545634372477754
PGK1	0.636448978858223
EIF4H	0.526748593707214
PAG1	0.44204863294194
SRC	0.730815673530104
ARHGAP42	0.42349103993615
DDR1	-0.498207828523917
PDCD6IP	0.165338335648867
SAMD5	0.245893520660455
PARD3	0.240333000189426
PTK6	1.39219328632418
TNS3	0.589431262115063
ARPC3	1.16875524009513
ELMO2	0.75500242206564
JAK2	0.469983092783883
RHOF	-0.134703051710097
PIK3R2	0.232316003932769
PIK3R2	0.675295740072654
AFDN	1.66673282968578
SND1	0.161673915562484
EPS8L3	0.327537218934055
RAB35	-0.143697365258726
ASS1	0.471594248670259
VIM	0.209824134748911
ADAM9	-0.355898149506082
ERP29	0.037007692742087
TJP1	0.544673686538342
ASS1	0.375706529920816
PIN4	-0.332560885553095
ITCH	-0.125444171280434
EPHB3	-0.681837610268441
EPHB3	0.0505187946565093
EPHB2	0.0479588164445582
EPHB4	0.0131641720730803
NOA1	0.0681664290095626
GSTP1	0.286657153869167
DBNL	0.412856059771923
PGAM1	0.624196420064039
PGAM1	0.689501042917233
FHL1	0.221536267135989
MID1	0.527558058824125
OCLN	-0.749830000190171
SORBS2	0.753408010685894
CAT	-0.0970607869676384
CGN	1.05022385922765
SRC	0.174456044392424
SRCIN1	0.590984139728964
DOP1B	0.255732569064883
SHB	0.462600829255642
EPRS1	0.352771776600965
IL2RG	-0.0746717145752196
DSP	0.155538424601531
CDHR5	0.115311900418506
CDHR5	0.423764270650084
CA9	-0.258417445744347
PTPN11	-0.843811621844784
BCR	0.886026374906169
COPA	0.345022075630348
SHB	0.414049393583485
ATP1A1	-0.32526620626544
IL2RG	-0.195027179527502
CLDN18	-1.46387651699116
MAPK7	0.347346183973403
LNPEP	-0.36234809609584
DDR1	0.761947273276865
ENO2	1.14212753069387
DTX2	0.438159683255403
DOP1B	0.347331794390865
CC2D1A	-0.483286323003457
AXL	0.309435654571398
ASS1	-0.139510950038948
PKP3	0.105565282502642
POF1B	0.422765563255504
EGFR	0.250522113444223
SRSF9	-0.111818336289027
EGFR	-0.876473463784983
ELP3	0.179743228621483
ERBB2	0.515423686659106
ZDHHC5	0.478763848056859
GPRC5C	0.178301522572632
DSP	0.322477706232033
IDH1	0.191649781812441
HSPD1	0.149729755398949
MDH2	0.392472927421143
MAPK13	0.254255191415014
PKP2	-1.04952026032996
FRK	0.297035837442324
RASSF1	-0.191242406947334
PSMA2	0.875785988030243
BCAR1	-0.0119673999877812
ESYT1	0.438279300143574
TJP2	-0.30115804569666
MUC13	-0.441545576110443
MUC13	-0.163316723018741
MAPK14	-0.245100427696569
MAPK14	-1.13123305107199
PITPNA	-0.0773406457718605
C11orf52	0.790114392861108
CTNND1	0.262830160029947
CTNND1	0.274317395715882
LAMTOR1	0.905049739109505
MAPK3	0.463740572025156
MAPK3	0.491196228836584
RPS10	0.966271298079411
PGM1	0.750811090714205
GOT1	0.153039082144604
EPHA2	-1.50809316931702
CDK5	0.606410495733717
CDK1	0.703759607359768
NAXD	0.376188222746622
TNK1	0.289998017727468
ISOC1	0.39382392165725
EPS8L2	-0.161377779300079
PKP2	0.078010436935108
TUBB4B	0.185535333238754
HSPD1	0.135668130918127
PTPN11	0.154559468942044
PTPN11	-0.0590610083847994
TUBB	0.0158616851671018
PKM	0.216975513359354
KCT2	0.148376614052164
CLDN18	-2.49300804241743
NCK2	0.634249720565776
TARS1	1.08894063405569
SEPTIN2	0.257606081509457
GMDS	-0.464093371144321
SKAP2	0.956336228616037
CNOT9	0.441855186308747
PACS1	0.748130387873603
PKM	0.434759412718481
SDC4	-0.00750624134687306
YES1	1.44679078139024
EPS8L3	0.187543917326526
PHB1	0.276457159268973
TNS3	0.765518996027487
TSG101	-0.10064626893586
PRKCD	-0.461642568470802
DAPP1	0.365661934545697
DYRK1A	0.111643998039027
CLTC	0.504397739031182
ABHD17C	0.0533943388454034
PDCD6IP	-0.0771375247976748
GFPT1	-0.787217845976951
PRPF4B	-0.148052843966729
SNX18	0.180539933838242
MANF	0.47591029077113
ARHGAP42	0.245919607365034
SHB	-0.33805433024113
FRK	0.119175679986717
PSMD14	-0.0431211369332427
ABL1	0.302330379095145
ABL1	0.182983921300374
DSP	-0.0901098997666551
PKP3	0.122534917249086
GMDS	0.104397708255735
CTNNB1	0.016821211948135
WAS	0.478350050875167
ITSN2	-0.0673247186333052
TYK2	-0.0785261240265376
EPHA1	-0.196897927851515
KRT20	0.380607020600549
MYO7B	0.463904898191209
DDR1	0.367602955599122
TMEM45B	0.457840399460912
JUP	-0.591313342483961
ACTR3	0.77978635669323
VPS37B	0.205038433211837
CTTN	0.807844996185649
PLEKHA7	0.192372249201599
PLEKHA7	-0.016061836226183
EPHB3	-0.920351791906209
POF1B	0.653644497944917
BAIAP2	-0.00977290404255691
PTPRN2	-0.117433296029655
PTK6	0.558327222460137
EPS8	0.245678640144658
EPS8	0.186376537898514
HSP90B1	-0.231012679184582
MDH2	0.070776186722344
FFAR4	-0.0533396433213595
ZDHHC20	-0.321315432898162
VCL	0.598396465858802
CTNNA1	-0.0820839554183521
FRS2	0.953925003318399
LYN	-0.148528253098438
ANXA5	0.420227846402667
ANXA5	1.00555222903047
INPP5D	1.04927305554908
NCK1	0.377946697267776
NCK1	1.19388578522939
CPNE3	0.0987230317936309
MCTS1	-0.0258450817808853
SDCBP	-0.198560738114835
SDCBP	0.00981696340255677
CTTN	1.30330196420481
HDLBP	0.110585936309391
RFFL	-0.0908727493753694
EPS8L3	-0.143053348197892
CHN2	0.421139428165121
CTNNA1	0.344462633836817
CTTN	0.788417117649752
ARHGAP35	0.899758672834734
KIAA1217	0.282423476017899
KIAA1217	0.515361940386913
JUP	0.151662404024696
CTNNB1	0.452316270056699
TMEM106B	0.160024934401212
SNF8	-0.0176335513756652
LMO7	-0.164248005514391
CFL1	-0.0447593475800257
STX4	0.498108078587252
XRCC6	0.41693794550537
MYL6	0.242593802807281
LCK	0.346184493496913
ESYT2	0.286196460338229
PKP3	-0.960223987856924
RAN	0.109320997325079
CDKL5	0.0351699327834717
DDR1	0.442142932888917
DDR2	0.257666464181983
TKT	0.22961868055721
HNRNPA2B1	0.653063543145245
HNRNPA2B1	0.887734178291536
TMC5	0.425102309778228
TMC5	0.303951440430215
TMC5	-0.410801445661734
PLCG1	0.162009953380166
VCL	0.55537959815963
GPRC5C	0.42349949074005
SPTAN1	0.305929255783683
SF3B4	0.356048842484564
INPPL1	1.00521494907902
CASKIN2	0.143319533692135
KIAA1217	0.384130458472468
SCAMP3	-0.058107433315386
HNRNPUL1	0.185164828530815
MAPK11	0.106182945250066
MAPK12	-0.299203938537877
PDGFRA	0.342856636552062
TMED7	0.143943216419043
CTNND1	0.142454647065663
FAM83E	0.0593500206401353
SYK	0.362462035981655
SYK	0.474346501404108
PLCD3	0.314891720275339
SPTAN1	0.823410410766608
PLEKHA7	0.81228363530722
RPL15	-1.27432223156283
ACP1	0.214076562237773
FRK	-0.15889012292786
CTNNA1	0.300765500195112
TJP1	0.823514923763345
CRIM1	-0.130979113622471
SPTBN1	0.155240995817082
EPS8	0.360939601459042
SNAP23	-0.0239415451347666
EPHA2	-0.704859859708979
CAP1	0.708707769893051
SPTAN1	-0.000442883622622143
LDHA	0.133374132220887
PARD3B	1.09920974139919
EPS8	-0.280461468464935
ANXA2	0.390412386957943
DLG3	0.990924576237581
DLG1	0.758084408005825
DSP	0.160586947537146
BRK1	0.665336101730833
BCAR1	0.0315991313210203
PRKCD	0.428819924847922
PRKCD	0.0757320459442765
PRKCD	0.338941684548872
PRKCD	0.663441103992592
PRKAR1B	1.54193303888707
MARVELD2	0.36826511209203
CLDN4	-1.74756027557588
TFRC	-0.118582565068194
DSP	0.595213805651578
PKP4	0.248765984599926
ITPA	0.211968770314339
AGTRAP	0.242760210434027
IRS2	-0.13083817375182
PRKCD	0.173174743689987
PRKCD	0.605285894435983
IDH1	0.238544194097874
SND1	0.139144302392548
PLEKHA6	0.472108037248498
PLEKHA6	0.272687106873812
CLDN2	-0.578793771572261
GAREM1	0.154918934167434
PTPRB	0.112305760113258
MPZL1	0.376308758506366
ENO1	-0.166323654641672
VCL	0.319397893256283
LSR	0.0127913068097493
SSBP1	0.361581673186639
ACE2	-0.72918110134949
UMPS	-0.0268510073620357
PAG1	0.733137868115935
LAMP1	-0.674158328145909
SRSF1	-0.685647054755781
SLC38A2	0.373857001003684
PLEC	0.257751547082673
PSMA2	-0.124770861334854
ANXA5	0.602497313350548
MRPL58	-0.254659698859681
AFAP1L2	0.614971152806837
LYN	0.190572131728853
LYN	0.0847249683070786
ERBB3	0.437577070555296
TMC5	-0.817303325805453
ANXA4	1.08089099909405
TLN1	0.455578128276668
